59.97344660894661, -34.65363444808448, 68.24345137382322
59.84693794429876, -36.68129146376123, 66.62152043666835
59.561532896311135, -38.692668063078294, 65.32998826004432
59.11237904103872, -40.673836531706975, 64.37160023464158
58.497996924832556, -42.610094840107614, 63.63911505787027
57.720551174936766, -44.48684066233958, 63.41710946135541
56.784583579014225, -46.289803147063154, 63.50596898174945
55.699339276682075, -48.007069241752724, 63.88974120592243
54.47753124846003, -49.63004445002009, 64.75476335840621
53.132179248004405, -51.15227030290077, 65.72866885177437
51.67699027070911, -52.56998089588387, 66.9283558608654
50.12562537897884, -53.88186356236535, 68.33067521204617
48.49113332622047, -55.08867794462605, 69.91299329333101
46.785567537547195, -56.19281437628122, 71.65374673863377
45.019770942324364, -57.197856176080776, 73.53282507330123
43.203295577444116, -58.10818800493971, 75.0217571128977
41.34391736156757, -58.92744827161344, 77.0996356891798
39.44859082550442, -59.65976158679877, 78.71916109430045
37.52359393307473, -60.310169742461866, 80.94899481383507
35.57402734579966, -60.88282531302151, 82.66751554618118
33.603972543235656, -61.380513395915834, 84.42045191790231
31.617573207404376, -61.80834940503852, 86.80419530603065
29.617977503124877, -62.16958370074426, 88.62220558909073
27.607936871581146, -62.46734107709451, 90.4625860734466
25.58985231024583, -62.70460902500722, 92.32257007317986
23.56581614195445, -62.8842320474613, 94.19972792019317
21.53764925802542, -63.008910480872906, 96.09193903928477
19.506934011231426, -63.08120257707591, 97.36085770364868
17.475229766437725, -63.1195788250792, 98.37568808177805
15.44356199733533, -63.15994639279107, 99.05848320377785
13.411952705088689, -63.203164239047474, 99.57296549526339
11.38037372396455, -63.24778836059106, 99.82232527970872
9.348796469957902, -63.292491375128826, 100.05587567048063
7.317191097550576, -63.33589422762309, 100.12094157900721
5.285531321844594, -63.37666150856037, 100.07085341244458
3.2537967519216613, -63.413498378019085, 99.8558629894434
1.22197289297951, -63.44501438280806, 99.4736184926656
-0.8099460950066165, -63.46960384585977, 98.92496788423287
-2.841947273930396, -63.485947178231804, 98.46727791054936
-4.874003006736361, -63.492462899243236, 97.6438207045928
-6.906062653731366, -63.48743185986021, 96.6574447578594
-8.938040476296887, -63.46862838125929, 95.5100078928745
-10.969812333112792, -63.43426163836567, 94.20373725190841
-13.001200244171615, -63.38200779010353, 92.74129051026912
-15.031953283966098, -63.309226753818265, 91.12583260772676
-17.061722126352706, -63.21290346072747, 89.3611319201795
-19.09002396855739, -63.08956762059, 87.4516809868737
-21.116194063861634, -62.93519631165777, 85.40284846409959
-23.139318443425147, -62.745095516833345, 83.2210710002085
-25.158028815551003, -62.51286653750688, 80.9140963414915
-27.17050073103648, -62.23180097443345, 77.6598513000056
-29.174125117496736, -61.89353872624189, 75.10073055916294
-31.164842912786586, -61.486301192470776, 69.81948280108165
-33.136659905778394, -60.995941827171286, 63.733902452244934
-35.08047296300491, -60.40461842887162, 57.00266636376873
-36.981527460019116, -59.6881196646303, 49.36259646414052
-38.815183620474926, -58.81417597975706, 40.30082487542581
-40.541567678795666, -57.74500331095371, 28.49380995238487
-42.09574675324675, -56.43948268398268, 0
-56.237882376977694, -42.29734706025173, 0
endData
200
200
133.85
59.97344660894661, -34.65363444808448, 59.55768614718615, -51.69981338026341, 43.34302813852811, -62.67588961038962, 19.021041125541124, -63.091650072150074
19.021041125541124, -63.091650072150074, -5.300945887445881, -63.50741053391054, -33.36477705627705, -65.17045238095238, -42.09574675324675, -56.43948268398268
