59.97344660894661, -34.65363444808448, 68.38132079123143
59.86041584470804, -36.66740001100528, 67.75316165866738
59.61879364849106, -38.66979118430267, 67.2552309650287
59.2472573668498, -40.65218241848907, 66.8897880698359
58.745316676366144, -42.60562535058151, 66.65942575626322
58.1137576879568, -44.52107836796408, 66.56702720955883
57.35472713838453, -46.38967001685964, 66.61571188741482
56.47136123278375, -48.2027840737287, 66.80877195191745
55.46788761023537, -49.95228139701572, 67.14960162488696
54.34954977130241, -51.63068310785152, 67.64162240740805
53.122495177797774, -53.231336877972566, 68.28820749689082
51.7936309415709, -54.748557401471906, 69.09260888176186
50.370453548250616, -56.1777334063626, 70.057890461669
48.86008817686365, -57.5144622786564, 71.18687013099171
47.27110540052259, -58.75669174362867, 72.48207311424807
45.61183353084824, -59.90335494723087, 73.56389494432483
43.89020015011184, -60.9541657294874, 75.15507064961722
42.11249755713609, -61.90708710444973, 76.91767522227745
40.28766458380425, -62.76635337139, 78.35288327015658
38.42086613550541, -63.53022532886702, 79.88561378056268
36.51957012186242, -64.20367760050001, 82.08144370402003
34.58901225734457, -64.78808597937173, 83.84268884083998
32.63414723397711, -65.28522856910566, 85.70205907382754
30.66004057110731, -65.69941744510092, 87.65954993866598
28.670812143436105, -66.03356902657335, 89.7150857716311
26.67016959980747, -66.2907952096478, 91.86852810253257
24.66141369787057, -66.474349227656, 94.11968395402262
22.64744961508918, -66.58757624399344, 96.46831388142517
20.630844631945912, -66.63651734209739, 98.37507728634685
18.613748472396818, -66.66168807486505, 99.62113446687883
16.596545517762273, -66.67585416751771, 100.34272160256401
14.579294735319463, -66.67888527930076, 101.26177183479531
12.562060833639364, -66.67010172221653, 101.98528864334224
10.544912789493377, -66.64960167655583, 102.35928762487642
8.52792145907383, -66.617131474494, 102.7582432827229
6.511181589505923, -66.57166387149653, 102.96338512187113
4.494772472443747, -66.5133770790139, 102.99286426141319
2.4788030932376177, -66.44146274563133, 102.87681926827622
0.46340216156249103, -66.35509535438432, 102.69304090309846
-1.5513157554807442, -66.25404958837636, 102.2585671450137
-3.5651649073275213, -66.13696083581473, 101.63463197293126
-5.577971444550517, -66.0031681002015, 101.11410669326939
-7.589538191949224, -65.85187830920047, 100.17763757656516
-9.599563920669231, -65.68133571373443, 99.05595355549018
-11.60775088435974, -65.49038664896808, 97.75111827363561
-13.61374651782164, -65.27767018353663, 96.78064712298016
-15.617090969313821, -65.04129152947301, 95.17609238220494
-17.617198624015433, -64.77893387808237, 93.39573415076883
-19.613325116366145, -64.48785456592567, 91.44326117698292
-21.604620481240687, -64.16541571933547, 89.3230533885988
-23.589939734458543, -63.80805403355462, 87.04034474838232
-25.567778833914883, -63.41141115128494, 84.60143215762871
-27.53600288107325, -62.969587899344255, 80.333546937578
-29.492052707919488, -62.47675177947948, 75.14390490874396
-31.43225217085811, -61.924896660575605, 69.56826916553233
-33.350779050964086, -61.301988578641534, 63.50509732360634
-35.23982678540952, -60.59494593355935, 56.798638400931836
-37.08699055705096, -59.785086850772544, 49.186637534795764
-38.87247569086403, -58.84748447703282, 40.15778435221204
-40.56135279427672, -57.74612304794902, 28.392671498517277
-42.09574675324675, -56.43948268398268, 0
-56.237882376977694, -42.29734706025173, 0
endData
200
200
133.85
59.97344660894661, -34.65363444808448, 59.55768614718615, -51.69981338026341, 45.62971067821066, -66.20985353535355, 21.307723665223666, -66.625613997114
21.307723665223666, -66.625613997114, -3.0142633477633396, -67.04137445887446, -33.36477705627705, -65.17045238095238, -42.09574675324675, -56.43948268398268
